,timestamp,signal
172,1326375660,1.0
173,1326375720,0.0
174,1326378120,0.0
175,1326378720,0.0
176,1326382260,0.0
177,1326382440,0.0
178,1326391080,0.0
179,1326391980,1.0
180,1326420000,1.0
181,1326430500,1.0
182,1326456180,1.0
183,1326459780,1.0
184,1326460620,1.0
185,1326461640,1.0
186,1326461700,1.0
187,1326463380,1.0
188,1326463440,1.0
189,1326463500,1.0
190,1326463560,1.0
191,1326463620,1.0
192,1326464760,1.0
193,1326464880,1.0
194,1326465060,1.0
195,1326474660,1.0
196,1326474720,1.0
197,1326474780,1.0
198,1326474900,1.0
199,1326474960,1.0
200,1326475020,1.0
201,1326475380,1.0
202,1326475440,1.0
203,1326484320,1.0
204,1326485100,1.0
205,1326485160,1.0
206,1326485220,1.0
207,1326485280,1.0
208,1326485700,1.0
209,1326486720,1.0
210,1326486840,1.0
211,1326499020,1.0
212,1326501660,1.0
213,1326501780,1.0
214,1326502620,1.0
215,1326502740,1.0
216,1326503280,1.0
217,1326503340,1.0
218,1326573720,1.0
219,1326573780,1.0
220,1326573840,1.0
221,1326573900,1.0
222,1326623100,1.0
223,1326623220,1.0
224,1326623280,1.0
225,1326623340,1.0
226,1326623400,1.0
227,1326729000,1.0
228,1326729060,1.0
229,1326729120,1.0
230,1326735900,1.0
231,1326735960,1.0
232,1326736080,1.0
233,1326736140,1.0
234,1326801900,1.0
235,1326801960,1.0
236,1326809760,0.0
237,1326812640,0.0
238,1326839580,0.0
239,1326839640,0.0
240,1326839700,0.0
241,1326839760,0.0
242,1326839880,0.0
243,1326839940,0.0
244,1326840000,0.0
245,1326840060,0.0
246,1326840120,0.0
247,1326840180,0.0
248,1326840240,0.0
249,1326840300,0.0
250,1326840360,0.0
251,1326840420,0.0
252,1326840480,0.0
253,1326840540,0.0
254,1326840660,0.0
255,1326840960,0.0
256,1326841140,0.0
257,1326841320,0.0
258,1326849300,0.0
259,1326849360,0.0
260,1326849420,0.0
261,1326849480,0.0
262,1326849600,0.0
263,1326849660,0.0
264,1326849720,0.0
265,1326849780,0.0
266,1326849840,0.0
267,1326849900,0.0
268,1326849960,0.0
269,1326850020,0.0
270,1326850080,0.0
271,1326850140,0.0
272,1326850200,0.0
273,1326850260,0.0
274,1326857400,0.0
275,1326857580,1.0
276,1326875280,1.0
277,1326875340,1.0
278,1326875400,1.0
279,1326875460,1.0
280,1326875580,1.0
281,1326875640,0.0
282,1326875700,0.0
283,1326875760,1.0
284,1326875820,0.0
285,1326875880,0.0
286,1326875940,0.0
287,1326876000,0.0
288,1326876060,0.0
289,1326876120,0.0
290,1326877020,0.0
291,1326893160,0.0
292,1326897600,0.0
293,1326898080,0.0
294,1326953520,0.0
295,1326966660,0.0
296,1326967560,0.0
297,1326967620,0.0
298,1326970860,0.0
299,1326993120,0.0
300,1326997680,0.0
301,1326997740,0.0
302,1326997800,1.0
303,1326997860,1.0
304,1327000860,1.0
305,1327015260,1.0
306,1327015380,1.0
307,1327015500,1.0
308,1327045320,1.0
309,1327057260,1.0
310,1327057440,1.0
311,1327059300,1.0
312,1327059360,1.0
313,1327059420,1.0
314,1327063080,1.0
315,1327063140,1.0
316,1327073520,1.0
317,1327073580,0.0
318,1327176180,0.0
319,1327176240,0.0
320,1327179300,1.0
321,1327180140,1.0
322,1327182060,1.0
323,1327218120,0.0
324,1327218180,0.0
325,1327218720,0.0
326,1327242180,0.0
327,1327244520,0.0
328,1327244580,1.0
329,1327247400,1.0
330,1327265700,0.0
331,1327311300,1.0
332,1327316280,1.0
333,1327319880,1.0
334,1327331520,1.0
335,1327332000,1.0
336,1327332060,1.0
337,1327334880,1.0
338,1327335120,1.0
339,1327336380,1.0
340,1327340040,1.0
341,1327340520,1.0
342,1327342740,1.0
343,1327371660,1.0
344,1327392240,1.0
345,1327395300,1.0
346,1327398300,1.0
347,1327398420,1.0
348,1327398780,1.0
349,1327401960,1.0
350,1327405800,1.0
351,1327405860,1.0
352,1327405920,1.0
353,1327419060,1.0
354,1327419840,1.0
355,1327429260,1.0
356,1327430400,1.0
357,1327430460,1.0
358,1327430520,1.0
359,1327430580,1.0
360,1327430640,1.0
361,1327482180,1.0
362,1327490640,1.0
363,1327490700,1.0
364,1327490760,1.0
365,1327490820,1.0
366,1327490880,1.0
367,1327490940,1.0
368,1327491180,1.0
369,1327491240,1.0
370,1327491300,1.0
371,1327496400,1.0
372,1327515600,1.0
373,1327515660,1.0
374,1327515780,1.0
375,1327515840,1.0
376,1327515900,1.0
377,1327515960,1.0
378,1327516020,1.0
379,1327516080,1.0
380,1327516140,1.0
381,1327516200,1.0
382,1327516260,1.0
383,1327516320,1.0
384,1327516440,1.0
385,1327516500,1.0
386,1327516560,1.0
387,1327516620,1.0
388,1327516740,1.0
389,1327516800,1.0
390,1327516860,1.0
391,1327516920,1.0
392,1327516980,1.0
393,1327517040,1.0
394,1327517160,1.0
395,1327527060,1.0
396,1327527420,1.0
397,1327588380,1.0
398,1327588440,1.0
399,1327588500,1.0
400,1327588560,1.0
401,1327588620,1.0
402,1327588680,1.0
403,1327588740,1.0
404,1327588800,1.0
405,1327588920,1.0
406,1327588980,0.0
407,1327589820,0.0
408,1327613340,0.0
409,1327613580,0.0
410,1327613640,0.0
411,1327614000,0.0
412,1327618980,0.0
413,1327629480,0.0
414,1327629540,0.0
415,1327662240,1.0
416,1327662300,1.0
417,1327670640,1.0
418,1327670700,1.0
419,1327670760,1.0
420,1327670820,1.0
421,1327670880,1.0
422,1327670940,1.0
423,1327671000,1.0
424,1327671120,1.0
425,1327671180,1.0
426,1327671240,1.0
427,1327671300,1.0
428,1327671360,1.0
429,1327671420,1.0
430,1327671480,1.0
431,1327671540,1.0
432,1327671600,1.0
433,1327671660,1.0
434,1327672980,1.0
435,1327673040,1.0
436,1327673100,1.0
437,1327673160,1.0
438,1327680240,0.0
439,1327680720,0.0
440,1327680840,0.0
441,1327723440,0.0
442,1327806840,0.0
443,1327811160,0.0
444,1327811460,0.0
445,1327863960,0.0
446,1327878420,0.0
447,1327927200,0.0
448,1327937220,0.0
449,1327944420,0.0
450,1327945260,0.0
451,1327945440,0.0
452,1327945620,0.0
453,1327953180,0.0
454,1327953240,0.0
455,1327988580,0.0
456,1327997700,0.0
457,1327997760,0.0
458,1327997820,0.0
459,1327997880,0.0
460,1327997940,0.0
461,1327998000,0.0
462,1327998060,0.0
463,1327998120,0.0
464,1327998180,0.0
465,1327998240,0.0
466,1327998300,0.0
467,1327998360,0.0
468,1327998420,0.0
469,1327998480,0.0
470,1327998540,0.0
471,1327998600,0.0
472,1327998660,0.0
473,1327998720,0.0
474,1327998780,0.0
475,1327998840,0.0
476,1327998900,0.0
477,1327998960,0.0
478,1327999020,0.0
479,1327999080,0.0
480,1327999140,0.0
481,1327999200,0.0
482,1327999980,0.0
483,1328000040,0.0
484,1328018520,0.0
485,1328021400,0.0
486,1328025360,0.0
487,1328031420,0.0
488,1328031480,0.0
489,1328031540,0.0
490,1328031600,0.0
491,1328035440,0.0
492,1328035500,0.0
493,1328036700,0.0
494,1328037060,0.0
495,1328037780,0.0
496,1328101560,0.0
497,1328106900,0.0
498,1328128680,0.0
499,1328131140,0.0
500,1328132460,0.0
501,1328133960,0.0
502,1328134020,0.0
503,1328134080,0.0
504,1328142720,0.0
505,1328157720,0.0
506,1328157900,0.0
507,1328166000,0.0
508,1328187240,0.0
509,1328187360,0.0
510,1328187480,0.0
511,1328187540,0.0
512,1328187600,0.0
513,1328187660,0.0
514,1328187720,0.0
515,1328187780,0.0
516,1328187840,0.0
517,1328187900,0.0
518,1328187960,0.0
519,1328188020,0.0
520,1328188080,0.0
521,1328188140,0.0
522,1328188200,0.0
523,1328188260,0.0
524,1328188320,0.0
525,1328188380,0.0
526,1328188440,0.0
527,1328188500,0.0
528,1328188620,0.0
529,1328188680,0.0
530,1328188740,0.0
531,1328188800,1.0
532,1328188860,0.0
533,1328188920,0.0
534,1328188980,1.0
535,1328189040,1.0
536,1328189100,1.0
537,1328190060,1.0
538,1328191740,1.0
539,1328197860,1.0
540,1328197920,1.0
541,1328199180,1.0
542,1328200200,1.0
543,1328205840,1.0
544,1328206200,1.0
545,1328206920,1.0
546,1328207040,1.0
547,1328210580,1.0
548,1328211120,1.0
549,1328212800,1.0
550,1328212860,1.0
551,1328212920,1.0
552,1328212980,1.0
553,1328213100,1.0
554,1328216160,1.0
555,1328219520,1.0
556,1328219640,1.0
557,1328221680,1.0
558,1328224200,1.0
559,1328224260,1.0
560,1328225820,1.0
561,1328229480,1.0
562,1328230200,1.0
563,1328232480,1.0
564,1328232540,1.0
565,1328233560,1.0
566,1328235420,1.0
567,1328235600,1.0
568,1328235840,1.0
569,1328245380,1.0
570,1328260860,1.0
571,1328265000,1.0
572,1328265060,1.0
573,1328265120,1.0
574,1328265180,1.0
575,1328265240,1.0
576,1328265300,1.0
577,1328265360,1.0
578,1328268240,1.0
579,1328273220,1.0
580,1328273580,1.0
581,1328275260,1.0
582,1328275320,1.0
583,1328285820,1.0
584,1328285880,1.0
585,1328286360,1.0
586,1328287800,1.0
587,1328300040,1.0
588,1328323080,1.0
589,1328323200,1.0
590,1328335920,1.0
591,1328344620,1.0
592,1328344680,1.0
593,1328344800,1.0
594,1328348100,1.0
595,1328361900,1.0
596,1328361960,1.0
597,1328362080,1.0
598,1328362260,1.0
599,1328362320,1.0
600,1328364180,1.0
601,1328365740,1.0
602,1328391540,1.0
603,1328395740,1.0
604,1328401260,1.0
605,1328401440,1.0
606,1328401500,1.0
607,1328401680,1.0
608,1328407860,1.0
609,1328407980,1.0
610,1328408100,1.0
611,1328409600,1.0
612,1328409660,1.0
613,1328414940,1.0
614,1328420940,1.0
615,1328429160,1.0
616,1328434920,1.0
617,1328442420,1.0
618,1328442480,0.0
619,1328446680,0.0
620,1328446920,0.0
621,1328458320,0.0
622,1328464200,0.0
623,1328473500,0.0
624,1328478660,0.0
625,1328479980,0.0
626,1328483100,0.0
627,1328483160,0.0
628,1328521080,0.0
629,1328523660,0.0
630,1328529540,0.0
631,1328529600,0.0
632,1328546580,0.0
633,1328554080,0.0
634,1328570640,0.0
635,1328571240,0.0
636,1328607720,0.0
637,1328608860,0.0
638,1328617020,0.0
639,1328617080,0.0
640,1328621160,0.0
641,1328621220,0.0
642,1328621400,0.0
643,1328627700,0.0
644,1328631000,0.0
645,1328631600,0.0
646,1328632980,0.0
647,1328633460,0.0
648,1328634360,0.0
649,1328634420,0.0
650,1328647020,0.0
651,1328701140,0.0
652,1328703480,0.0
653,1328715360,0.0
654,1328738940,0.0
655,1328739000,0.0
656,1328739240,0.0
657,1328772900,1.0
658,1328772960,1.0
659,1328775540,1.0
660,1328784480,1.0
661,1328794140,1.0
662,1328796780,1.0
663,1328796840,1.0
664,1328807700,1.0
665,1328815980,1.0
666,1328816520,1.0
667,1328816580,1.0
668,1328816640,1.0
669,1328816940,1.0
670,1328817120,1.0
671,1328849160,1.0
672,1328849220,1.0
673,1328863740,1.0
674,1328864160,1.0
675,1328864640,1.0
676,1328865060,1.0
677,1328867100,1.0
678,1328868120,1.0
679,1328868180,1.0
680,1328872140,1.0
681,1328873520,1.0
682,1328882100,1.0
683,1328883060,1.0
684,1328896440,1.0
685,1328896500,1.0
686,1328896560,1.0
687,1328896620,1.0
688,1328896680,1.0
689,1328896740,1.0
690,1328896800,1.0
691,1328896860,1.0
692,1328896920,1.0
693,1328896980,1.0
694,1328897040,1.0
695,1328898660,1.0
696,1328899620,1.0
697,1328948460,1.0
698,1328953200,1.0
699,1329050640,1.0
700,1329060480,1.0
701,1329074520,1.0
702,1329084660,1.0
703,1329102060,1.0
704,1329102300,1.0
705,1329102420,1.0
706,1329102600,1.0
707,1329128640,1.0
708,1329128700,1.0
709,1329129180,1.0
710,1329137760,1.0
711,1329137820,1.0
712,1329142500,1.0
713,1329151320,1.0
714,1329187380,1.0
715,1329187440,1.0
716,1329195720,1.0
717,1329197760,1.0
718,1329198840,1.0
719,1329199860,1.0
720,1329199920,1.0
721,1329205020,1.0
722,1329214020,1.0
723,1329214080,1.0
724,1329216720,1.0
725,1329218220,1.0
726,1329221040,1.0
727,1329223800,1.0
728,1329223860,1.0
729,1329224280,1.0
730,1329225060,1.0
731,1329225180,1.0
732,1329225720,1.0
733,1329226080,1.0
734,1329226440,1.0
735,1329227100,1.0
736,1329227280,1.0
737,1329227640,1.0
738,1329228540,1.0
739,1329229200,1.0
740,1329233760,1.0
741,1329235980,1.0
742,1329237420,1.0
743,1329238500,1.0
744,1329241200,1.0
745,1329243480,1.0
746,1329252960,1.0
747,1329309180,1.0
748,1329309300,1.0
749,1329313200,1.0
750,1329313380,1.0
751,1329313860,1.0
752,1329314160,1.0
753,1329314520,1.0
754,1329314700,1.0
755,1329315000,1.0
756,1329315180,1.0
757,1329317280,1.0
758,1329317340,1.0
759,1329317940,1.0
760,1329318540,1.0
761,1329318660,0.0
762,1329325260,0.0
763,1329329460,0.0
764,1329329700,0.0
765,1329330360,0.0
766,1329354360,0.0
767,1329354420,0.0
768,1329354540,0.0
769,1329354660,0.0
770,1329354900,0.0
771,1329356820,0.0
772,1329356940,0.0
773,1329357060,0.0
774,1329358140,0.0
775,1329366600,0.0
776,1329386880,0.0
777,1329386940,0.0
778,1329387600,1.0
779,1329396240,0.0
780,1329401760,0.0
781,1329402060,0.0
782,1329410040,0.0
783,1329410100,0.0
784,1329410160,0.0
785,1329412020,1.0
786,1329412620,1.0
787,1329413280,1.0
788,1329415020,1.0
789,1329415080,1.0
790,1329415320,1.0
791,1329415380,1.0
792,1329416520,1.0
793,1329416760,1.0
794,1329416820,1.0
795,1329416880,1.0
796,1329429720,1.0
797,1329430740,1.0
798,1329433800,1.0
799,1329433860,1.0
800,1329447120,1.0
801,1329460440,1.0
802,1329460680,1.0
803,1329461940,1.0
804,1329463440,1.0
805,1329464460,1.0
806,1329465060,1.0
807,1329467340,1.0
808,1329468540,1.0
809,1329468720,1.0
810,1329480240,1.0
811,1329480300,1.0
812,1329480360,1.0
813,1329481080,1.0
814,1329481440,1.0
815,1329482040,1.0
816,1329482100,1.0
817,1329482160,1.0
818,1329482940,1.0
819,1329483000,1.0
820,1329483300,1.0
821,1329488040,1.0
822,1329495900,1.0
823,1329496680,1.0
824,1329496740,1.0
825,1329500220,1.0
826,1329500280,1.0
827,1329503160,1.0
828,1329503400,1.0
829,1329503640,1.0
830,1329514020,1.0
831,1329514320,1.0
832,1329529500,0.0
833,1329529620,0.0
834,1329529680,0.0
835,1329530400,0.0
836,1329530460,1.0
837,1329530640,1.0
838,1329531360,1.0
839,1329531420,0.0
840,1329533520,0.0
841,1329542400,0.0
842,1329549840,0.0
843,1329549900,0.0
844,1329549960,0.0
845,1329550020,0.0
846,1329556680,0.0
847,1329558000,0.0
848,1329566820,0.0
849,1329566880,0.0
850,1329566940,0.0
851,1329567000,0.0
852,1329567300,0.0
853,1329582120,0.0
854,1329582180,0.0
855,1329587760,0.0
856,1329589680,0.0
857,1329601860,0.0
858,1329610800,0.0
859,1329610860,1.0
860,1329610920,1.0
861,1329610980,1.0
862,1329646020,1.0
863,1329674460,1.0
864,1329733140,1.0
865,1329733380,1.0
866,1329733440,1.0
867,1329746400,1.0
868,1329746640,1.0
869,1329751860,1.0
870,1329751920,1.0
871,1329752400,1.0
872,1329752460,1.0
873,1329752520,1.0
874,1329753180,1.0
875,1329753240,1.0
876,1329753540,1.0
877,1329753600,1.0
878,1329753660,0.0
879,1329753720,0.0
880,1329753780,0.0
881,1329756660,0.0
882,1329757860,0.0
883,1329762960,0.0
884,1329768420,0.0
885,1329772080,0.0
886,1329772620,0.0
887,1329772740,0.0
888,1329772860,0.0
889,1329773400,0.0
890,1329775920,0.0
891,1329780720,0.0
892,1329802080,0.0
893,1329802140,0.0
894,1329802320,0.0
895,1329806040,0.0
896,1329810660,0.0
897,1329810780,0.0
898,1329812160,0.0
899,1329812280,0.0
900,1329812340,0.0
901,1329812400,0.0
902,1329820260,0.0
903,1329820320,0.0
904,1329820440,0.0
905,1329820560,0.0
906,1329822000,0.0
907,1329822900,0.0
908,1329832500,0.0
909,1329832560,0.0
910,1329836220,0.0
911,1329836880,0.0
912,1329836940,0.0
913,1329837000,0.0
914,1329837540,0.0
915,1329839640,0.0
916,1329845460,0.0
917,1329845520,0.0
918,1329861120,0.0
919,1329861420,0.0
920,1329861540,0.0
921,1329861780,0.0
922,1329867660,0.0
923,1329868320,0.0
924,1329869160,0.0
925,1329907500,0.0
926,1329911220,0.0
927,1329914700,0.0
928,1329921840,0.0
929,1329946500,0.0
930,1329946560,0.0
931,1329946620,0.0
932,1329953340,0.0
933,1329975240,0.0
934,1329975300,0.0
935,1329975360,0.0
936,1329975420,0.0
937,1329975480,0.0
938,1329975660,0.0
939,1329975960,0.0
940,1329976020,0.0
941,1329976080,0.0
942,1329976440,0.0
943,1329976500,0.0
944,1329976560,0.0
945,1329976680,0.0
946,1329976740,0.0
947,1329977880,0.0
948,1329978420,0.0
949,1329986400,0.0
950,1329990420,0.0
951,1329990480,0.0
952,1329990540,0.0
953,1330005060,0.0
954,1330005720,0.0
955,1330005900,1.0
956,1330006380,1.0
957,1330029780,1.0
958,1330034940,1.0
959,1330035000,1.0
960,1330036320,1.0
961,1330036980,1.0
962,1330037640,1.0
963,1330038300,1.0
964,1330038600,1.0
965,1330038660,1.0
966,1330038960,1.0
967,1330039620,1.0
968,1330039680,1.0
969,1330039740,1.0
970,1330040160,1.0
971,1330040220,1.0
972,1330040280,1.0
973,1330040880,1.0
974,1330041480,1.0
975,1330056120,1.0
976,1330080180,1.0
977,1330081380,1.0
978,1330082880,1.0
979,1330082940,1.0
980,1330088880,1.0
981,1330089120,1.0
982,1330111680,0.0
983,1330111800,0.0
984,1330115040,0.0
985,1330158120,0.0
986,1330168980,0.0
987,1330175040,0.0
988,1330179240,0.0
989,1330180380,0.0
990,1330185360,0.0
991,1330185420,0.0
992,1330241940,0.0
993,1330242060,1.0
994,1330242180,1.0
995,1330242240,1.0
996,1330251120,1.0
997,1330285260,1.0
998,1330287360,1.0
999,1330314780,1.0
1000,1330343940,1.0
1001,1330344300,1.0
1002,1330349340,1.0
1003,1330349580,1.0
1004,1330349640,1.0
1005,1330349700,1.0
1006,1330349760,1.0
1007,1330349820,1.0
1008,1330351980,1.0
1009,1330352640,1.0
1010,1330352700,1.0
1011,1330353600,1.0
1012,1330354260,1.0
1013,1330355340,1.0
1014,1330357620,1.0
1015,1330357980,1.0
1016,1330358100,1.0
1017,1330363260,1.0
1018,1330363320,1.0
1019,1330363380,1.0
1020,1330363560,1.0
1021,1330363620,1.0
1022,1330364520,1.0
1023,1330364880,1.0
1024,1330370160,1.0
1025,1330388880,1.0
1026,1330402440,1.0
1027,1330423260,1.0
1028,1330423320,1.0
1029,1330424280,1.0
1030,1330424760,1.0
1031,1330426500,1.0
1032,1330428240,1.0
1033,1330428300,1.0
1034,1330428360,0.0
1035,1330440240,0.0
1036,1330444080,0.0
1037,1330444140,0.0
1038,1330444740,0.0
1039,1330444800,0.0
1040,1330444920,0.0
1041,1330445100,0.0
1042,1330449180,0.0
1043,1330453020,0.0
1044,1330453080,0.0
1045,1330456440,0.0
1046,1330462200,0.0
1047,1330468560,0.0
1048,1330469160,0.0
1049,1330469220,0.0
1050,1330469280,0.0
1051,1330469340,0.0
1052,1330469400,0.0
1053,1330473840,0.0
1054,1330524060,0.0
1055,1330524720,0.0
1056,1330524780,1.0
1057,1330524840,1.0
1058,1330524900,1.0
1059,1330525380,1.0
1060,1330526760,1.0
1061,1330527240,1.0
1062,1330527300,1.0
1063,1330527360,1.0
1064,1330528440,1.0
1065,1330529820,1.0
1066,1330531920,1.0
1067,1330532760,1.0
1068,1330543020,1.0
1069,1330543080,1.0
1070,1330544400,1.0
1071,1330558860,1.0
1072,1330559340,1.0
1073,1330560720,1.0
1074,1330560840,1.0
1075,1330565340,1.0
1076,1330566000,1.0
1077,1330589040,1.0
1078,1330590720,1.0
1079,1330590780,1.0
1080,1330591980,1.0
1081,1330592100,1.0
1082,1330600740,1.0
1083,1330600860,1.0
1084,1330600980,1.0
1085,1330601040,1.0
1086,1330604280,1.0
1087,1330608540,1.0
1088,1330609740,1.0
1089,1330610160,1.0
1090,1330610400,1.0
1091,1330610520,1.0
1092,1330610640,1.0
1093,1330610700,1.0
1094,1330612500,1.0
1095,1330615980,1.0
1096,1330624260,1.0
1097,1330633860,1.0
1098,1330634760,1.0
1099,1330639980,1.0
1100,1330642740,0.0
1101,1330642800,0.0
1102,1330642860,0.0
1103,1330660500,0.0
1104,1330660560,0.0
1105,1330661160,0.0
1106,1330661340,0.0
1107,1330664760,0.0
1108,1330665000,0.0
1109,1330665060,0.0
1110,1330665120,0.0
1111,1330665180,0.0
1112,1330674360,0.0
1113,1330674480,0.0
1114,1330674540,0.0
1115,1330682040,0.0
1116,1330688100,0.0
1117,1330690980,0.0
1118,1330704420,0.0
1119,1330712580,0.0
1120,1330736700,0.0
1121,1330741560,0.0
1122,1330741620,0.0
1123,1330742280,0.0
1124,1330761780,0.0
1125,1330781580,0.0
1126,1330781640,0.0
1127,1330781700,0.0
1128,1330781760,0.0
1129,1330868100,0.0
1130,1330868760,0.0
1131,1330870980,0.0
1132,1330871460,0.0
1133,1330882380,0.0
1134,1330884180,0.0
1135,1330910400,0.0
1136,1330910700,0.0
1137,1330913160,0.0
1138,1330913280,0.0
1139,1330930680,0.0
1140,1330934460,0.0
1141,1330934520,0.0
1142,1330935960,0.0
1143,1330937940,0.0
1144,1330938240,0.0
1145,1330939500,0.0
1146,1330942920,0.0
1147,1330945440,0.0
1148,1330946280,0.0
1149,1330946820,0.0
1150,1330947480,0.0
1151,1330950720,0.0
1152,1330951980,0.0
1153,1330952040,0.0
1154,1330952820,0.0
1155,1330954500,0.0
1156,1330955160,0.0
1157,1330956660,0.0
1158,1330962660,0.0
1159,1330962720,0.0
1160,1330971000,0.0
1161,1330971180,0.0
1162,1330973280,0.0
1163,1330973760,0.0
1164,1330974420,0.0
1165,1330980240,1.0
1166,1330980660,1.0
1167,1330980900,1.0
1168,1330981320,0.0
1169,1330981500,0.0
1170,1330982160,0.0
1171,1330989120,0.0
1172,1330989900,0.0
1173,1330989960,0.0
1174,1330990080,0.0
1175,1330990980,0.0
1176,1331010540,0.0
1177,1331010840,0.0
1178,1331016960,0.0
1179,1331017020,0.0
1180,1331017080,0.0
1181,1331017140,0.0
1182,1331032620,0.0
1183,1331043300,0.0
1184,1331047080,0.0
1185,1331052600,0.0
1186,1331056320,0.0
1187,1331059740,0.0
1188,1331064600,0.0
1189,1331072640,0.0
1190,1331072700,0.0
1191,1331072760,0.0
1192,1331072820,0.0
1193,1331072880,1.0
1194,1331072940,1.0
1195,1331073120,1.0
1196,1331073180,1.0
1197,1331073240,1.0
1198,1331073360,1.0
1199,1331109720,1.0
1200,1331109780,1.0
1201,1331110440,1.0
1202,1331110980,1.0
1203,1331111100,1.0
1204,1331111400,1.0
1205,1331111700,1.0
1206,1331111760,1.0
1207,1331113200,1.0
1208,1331113260,1.0
1209,1331113680,1.0
1210,1331113740,1.0
1211,1331114400,1.0
1212,1331117160,1.0
1213,1331118780,1.0
1214,1331121180,1.0
1215,1331131440,1.0
1216,1331132220,1.0
1217,1331132760,1.0
1218,1331133480,1.0
1219,1331137200,1.0
1220,1331137260,1.0
1221,1331143620,0.0
1222,1331145360,0.0
1223,1331148600,0.0
1224,1331148840,0.0
1225,1331148900,0.0
1226,1331153760,0.0
1227,1331154000,0.0
1228,1331175480,0.0
1229,1331176200,0.0
1230,1331178960,0.0
1231,1331198940,0.0
1232,1331199360,1.0
1233,1331200200,1.0
1234,1331200320,1.0
1235,1331200560,1.0
1236,1331200860,1.0
1237,1331206260,1.0
1238,1331206560,1.0
1239,1331212380,1.0
1240,1331217120,1.0
1241,1331218020,1.0
1242,1331225160,1.0
1243,1331239020,1.0
1244,1331239680,1.0
1245,1331244060,1.0
1246,1331247300,1.0
1247,1331270280,1.0
