Timestamp,EMA200,MA200,RSI200,%K30
1326210240,NaN,NaN,NaN,68.085106
1326219120,NaN,NaN,NaN,100.000000
1326219180,NaN,NaN,NaN,100.000000
1326219240,NaN,NaN,NaN,100.000000
1326219300,NaN,NaN,NaN,100.000000
1326236220,NaN,NaN,NaN,100.000000
1326265500,NaN,NaN,NaN,100.000000
1326265560,NaN,NaN,NaN,100.000000
1326265620,NaN,NaN,NaN,100.000000
1326265680,NaN,NaN,NaN,100.000000
1326265740,NaN,NaN,NaN,100.000000
1326265800,NaN,NaN,NaN,100.000000
1326265860,NaN,NaN,NaN,100.000000
1326265920,NaN,NaN,NaN,100.000000
1326265980,NaN,NaN,NaN,100.000000
1326266040,NaN,NaN,NaN,100.000000
1326266100,NaN,NaN,NaN,100.000000
1326266160,NaN,NaN,NaN,100.000000
1326266220,NaN,NaN,NaN,100.000000
1326266340,NaN,NaN,NaN,100.000000
1326266400,NaN,NaN,NaN,100.000000
1326269520,NaN,NaN,NaN,0.000000
1326269580,NaN,NaN,NaN,0.000000
1326275160,NaN,NaN,NaN,84.269663
1326285300,NaN,NaN,NaN,100.000000
1326285360,NaN,NaN,NaN,100.000000
1326285420,NaN,NaN,NaN,100.000000
1326285480,NaN,NaN,NaN,100.000000
1326285540,NaN,NaN,NaN,100.000000
1326285660,NaN,NaN,NaN,100.000000
1326285720,NaN,NaN,NaN,100.000000
1326285780,NaN,NaN,NaN,100.000000
1326285840,NaN,NaN,NaN,100.000000
1326285900,NaN,NaN,NaN,100.000000
1326285960,NaN,NaN,NaN,100.000000
1326286020,NaN,NaN,NaN,100.000000
1326286080,NaN,NaN,NaN,100.000000
1326286140,NaN,NaN,NaN,100.000000
1326286200,NaN,NaN,NaN,100.000000
1326286260,NaN,NaN,NaN,100.000000
1326286320,NaN,NaN,NaN,100.000000
1326286440,NaN,NaN,NaN,100.000000
1326286500,NaN,NaN,NaN,100.000000
1326286560,NaN,NaN,NaN,100.000000
1326286620,NaN,NaN,NaN,100.000000
1326286680,NaN,NaN,NaN,100.000000
1326286740,NaN,NaN,NaN,100.000000
1326290280,NaN,NaN,NaN,100.000000
1326290340,NaN,NaN,NaN,100.000000
1326291900,NaN,NaN,NaN,100.000000
1326294120,NaN,NaN,NaN,60.185185
1326307140,NaN,NaN,NaN,69.444444
1326316320,NaN,NaN,NaN,23.255814
1326316500,NaN,NaN,NaN,23.255814
1326337440,NaN,NaN,NaN,11.627907
1326363480,NaN,NaN,NaN,93.023256
1326372780,NaN,NaN,NaN,93.023256
1326375600,NaN,NaN,NaN,81.395349
1326375660,NaN,NaN,NaN,81.395349
1326375720,NaN,NaN,NaN,100.000000
1326378120,NaN,NaN,NaN,95.833333
1326378720,NaN,NaN,NaN,0.000000
1326382260,NaN,NaN,NaN,0.000000
1326382440,NaN,NaN,NaN,0.000000
1326391080,NaN,NaN,NaN,96.153846
1326391980,NaN,NaN,NaN,0.000000
1326420000,NaN,NaN,NaN,33.333333
1326430500,NaN,NaN,NaN,21.839080
1326456180,NaN,NaN,NaN,21.839080
1326459780,NaN,NaN,NaN,21.839080
1326460620,NaN,NaN,NaN,21.839080
1326461640,NaN,NaN,NaN,55.172414
1326461700,NaN,NaN,NaN,35.632184
1326463380,NaN,NaN,NaN,56.321839
1326463440,NaN,NaN,NaN,85.057471
1326463500,NaN,NaN,NaN,96.551724
1326463560,6.787881,6.5341,NaN,40.229885
1326463620,6.794455,6.54895,59.016393,97.701149
1326464760,6.795665,6.56150,57.405039,44.827586
1326464880,6.796861,6.57315,57.405039,44.827586
1326465060,6.798040,6.58475,57.405039,44.827586
1326474660,6.799205,6.59635,57.405039,44.827586
1326474720,6.800354,6.60665,57.405039,44.827586
1326474780,6.801489,6.61615,57.405039,44.827586
1326474900,6.802609,6.62565,57.405039,44.827586
1326474960,6.803715,6.63355,57.405039,44.827586
1326475020,6.804806,6.64235,57.405039,44.827586
1326475380,6.804752,6.65005,57.050785,33.333333
1326475440,6.805829,6.65810,57.315520,44.827586
1326484320,6.804634,6.66515,56.614085,22.352941
1326485100,6.809656,6.67570,58.033558,87.058824
1326485160,6.814616,6.68550,58.033558,87.058824
1326485220,6.819513,6.69530,58.033558,87.058824
1326485280,6.824348,6.70690,58.033558,87.058824
1326485700,6.830133,6.71895,58.261541,97.647059
1326486720,6.835845,6.72970,58.261541,96.969697
1326486840,6.834549,6.73735,56.139415,3.030303
1326499020,6.831928,6.74440,55.744451,0.000000
1326501660,6.828223,6.75030,55.417912,0.000000
1326501780,6.824563,6.75620,55.417912,0.000000
1326502620,6.820949,6.76185,55.417912,0.000000
1326502740,6.817379,6.76650,55.417912,0.000000
1326503280,6.813853,6.77040,55.417912,0.000000
1326503340,6.809261,6.77365,55.087035,0.000000
1326573720,6.803616,6.77620,54.758451,0.000000
1326573780,6.798041,6.77770,54.758451,0.000000
1326573840,6.792533,6.77920,54.758451,0.000000
1326573900,6.787092,6.77995,54.758451,0.000000
1326623100,6.791096,6.78475,56.983589,81.730769
1326623220,6.795052,6.78935,56.983589,81.730769
1326623280,6.798961,6.79385,56.983589,81.730769
1326623340,6.802822,6.79730,56.983589,81.730769
1326623400,6.806637,6.80075,56.983589,81.730769
1326729000,6.799978,6.79960,53.943092,0.000000
1326729060,6.793399,6.79840,53.943092,0.000000
1326729120,6.786899,6.79725,53.943092,0.000000
1326735900,6.790325,6.80065,56.191144,78.947368
1326735960,6.793711,6.80400,56.191144,78.947368
1326736080,6.797056,6.80730,56.191144,78.947368
1326736140,6.800361,6.81045,56.191144,78.947368
1326801900,6.797087,6.80970,54.385585,26.315789
1326801960,6.793852,6.80895,54.385585,26.315789
1326809760,6.795007,6.81020,55.351662,61.403509
1326812640,6.796148,6.81145,55.351662,61.403509
1326839580,6.791846,6.80980,53.910067,17.543860
1326839640,6.785425,6.80630,53.351473,0.000000
1326839700,6.776911,6.80250,52.801615,0.000000
1326839760,6.768496,6.80000,52.801615,0.000000
1326839880,6.760181,6.79755,52.801615,0.000000
1326839940,6.751962,6.79555,52.801615,0.000000
1326840000,6.743839,6.79355,52.801615,0.000000
1326840060,6.735811,6.79155,52.801615,0.000000
1326840120,6.727876,6.78955,52.801615,0.000000
1326840180,6.720033,6.78805,52.801615,0.000000
1326840240,6.712281,6.78705,52.801615,0.000000
1326840300,6.704619,6.78655,52.801615,0.000000
1326840360,6.697045,6.78655,52.801615,0.000000
1326840420,6.689559,6.78255,52.801615,0.000000
1326840480,6.682159,6.77805,52.801615,0.000000
1326840540,6.674844,6.77305,52.801615,0.000000
1326840660,6.667613,6.76855,52.801615,0.000000
1326840960,6.660465,6.76405,52.801615,0.000000
1326841140,6.653399,6.75955,52.801615,0.000000
1326841320,6.646414,6.75505,52.801615,0.000000
1326849300,6.639402,6.75050,52.771853,0.000000
1326849360,6.632470,6.74595,52.771853,0.000000
1326849420,6.625616,6.74340,52.771853,0.000000
1326849480,6.618841,6.74085,52.771853,0.000000
1326849600,6.612143,6.73830,52.771853,0.000000
1326849660,6.605520,6.73575,52.771853,0.000000
1326849720,6.598973,6.73320,52.771853,0.000000
1326849780,6.592500,6.73065,52.771853,0.000000
1326849840,6.586100,6.72810,52.771853,0.000000
1326849900,6.579772,6.72515,52.771853,0.000000
1326849960,6.573515,6.72210,52.771853,0.000000
1326850020,6.567329,6.71905,52.771853,0.000000
1326850080,6.561213,6.71615,52.771853,0.000000
1326850140,6.555165,6.71360,52.771853,0.000000
1326850200,6.549397,6.71065,52.828896,100.000000
1326850260,6.546759,6.70915,53.644799,100.000000
1326857400,6.541193,6.70625,52.759279,9.677419
1326857580,6.535688,6.70335,52.759279,9.677419
1326875280,6.535312,6.70285,54.072039,100.000000
1326875340,6.534939,6.70235,54.072039,100.000000
1326875400,6.534571,6.70185,54.072039,100.000000
1326875460,6.534207,6.70135,54.072039,100.000000
1326875580,6.533846,6.70085,54.072039,100.000000
1326875640,6.533490,6.70035,54.072039,100.000000
1326875700,6.533138,6.69985,54.072039,100.000000
1326875760,6.532790,6.70055,54.072039,100.000000
1326875820,6.532445,6.70115,54.072039,100.000000
1326875880,6.532105,6.70120,54.072039,100.000000
1326875940,6.531768,6.70130,54.072039,100.000000
1326876000,6.531434,6.70205,54.072039,100.000000
1326876060,6.531105,6.70340,54.072039,100.000000
1326876120,6.530779,6.70440,54.072039,100.000000
1326877020,6.530457,6.70570,54.072039,100.000000
1326893160,6.524905,6.70450,52.435681,1.960784
1326897600,6.519414,6.70330,52.435681,1.960784
1326898080,6.525484,6.70760,55.432757,100.000000
1326953520,6.514977,6.70400,50.810918,0.000000
1326966660,6.520043,6.70700,54.390904,93.670886
1326967560,6.516597,6.70525,52.297311,42.405063
1326967620,6.513189,6.70350,52.297311,42.405063
1326970860,6.508776,6.70125,52.047487,36.075949
1326993120,6.513897,6.70355,54.054793,93.670886
1326997680,6.510105,6.70160,52.010932,39.873418
1326997740,6.506354,6.69965,52.010932,39.873418
1326997800,6.501187,6.69700,51.685806,31.012658
1326997860,6.496077,6.69435,51.685806,31.012658
1327000860,6.491645,6.69200,51.816194,34.810127
1327015260,6.489445,6.69070,52.269303,48.101266
1327015380,6.487269,6.68935,52.269303,48.101266
1327015500,6.484493,6.68770,52.127835,44.303797
1327045320,6.488806,6.68945,53.559502,87.341772
1327057260,6.493074,6.69045,53.559502,87.341772
1327057440,6.497295,6.69145,53.559502,87.341772
1327059300,6.501470,6.69245,53.559502,87.341772
1327059360,6.505601,6.69345,53.559502,87.341772
1327059420,6.509169,6.69495,53.439009,84.177215
1327063080,6.509592,6.69495,52.723754,65.189873
1327063140,6.510010,6.69220,52.723754,65.189873
1327073520,6.514563,6.69145,53.560858,90.506329
1327073580,6.519067,6.69070,53.560858,90.506329
1327176180,6.516802,6.68670,52.048171,49.367089
1327176240,6.514561,6.68250,52.048171,49.367089
1327179300,6.512138,6.67820,52.002525,48.101266
1327180140,6.509740,6.67390,52.002525,48.101266
1327182060,6.512427,6.67205,53.022067,79.113924
1327218120,6.515291,6.67030,53.062966,85.810811
1327218180,6.518125,6.66855,53.062966,78.787879
1327218720,6.515670,6.66425,51.899179,27.272727
1327242180,6.513240,6.65995,51.899179,27.272727
1327244520,6.508879,6.65470,51.474354,8.080808
1327244580,6.503946,6.64915,51.340974,2.020202
1327247400,6.507304,6.64760,52.973848,87.234043
1327265700,6.510214,6.64585,52.884668,82.978723
1327311300,6.510108,6.64265,52.243821,52.127660
1327316280,6.508976,6.63895,52.025338,41.489362
1327319880,6.503742,6.63325,51.165148,0.000000
1327331520,6.502161,6.62930,51.865031,36.842105
1327332000,6.500598,6.62980,51.865031,36.842105
1327332060,6.499051,6.63030,51.865031,36.842105
1327334880,6.498033,6.62730,51.964867,42.105263
1327335120,6.498054,6.62380,52.164294,52.631579
1327336380,6.498074,6.62030,52.164294,52.631579
1327340040,6.498093,6.61680,52.164294,52.631579
1327340520,6.498318,6.61340,52.204582,54.736842
1327342740,6.498540,6.61000,52.204582,54.736842
1327371660,6.498760,6.60660,52.204582,54.736842
1327392240,6.493649,6.60060,51.069347,0.000000
1327395300,6.493714,6.59710,52.076441,52.631579
1327398300,6.493779,6.59360,52.076441,52.631579
1327398420,6.493842,6.59010,52.076441,60.240964
1327398780,6.494417,6.58685,52.176363,66.265060
1327401960,6.492223,6.58225,51.592554,33.734940
1327405800,6.492814,6.57900,52.130860,66.265060
1327405860,6.493399,6.57575,52.130860,66.265060
1327405920,6.493978,6.57250,52.130860,66.265060
1327419060,6.494755,6.56935,52.170855,68.674699
1327419840,6.495319,6.56610,52.127084,66.265060
1327429260,6.495878,6.56285,52.127084,66.265060
1327430400,6.496431,6.55960,52.127084,66.265060
1327430460,6.496978,6.55635,52.127084,66.265060
1327430520,6.497519,6.55310,52.127084,66.265060
1327430580,6.498054,6.54985,52.127084,69.620253
1327430640,6.498584,6.54660,52.127084,96.491228
1327482180,6.496151,6.54185,51.478456,45.614035
1327490640,6.499657,6.54000,52.662438,100.000000
1327490700,6.503127,6.53755,52.662438,100.000000
1327490760,6.506560,6.53725,52.662438,100.000000
1327490820,6.509958,6.53645,52.662438,100.000000
1327490880,6.513320,6.53565,52.662438,100.000000
1327490940,6.516648,6.53485,52.662438,100.000000
1327491180,6.520042,6.53435,52.682952,100.000000
1327491240,6.523503,6.53215,52.703552,100.000000
1327491300,6.526928,6.52995,52.703552,100.000000
1327496400,6.530215,6.52795,52.680386,98.837209
1327515600,6.525737,6.52215,50.969172,10.465116
1327515660,6.521305,6.51570,50.969172,10.465116
1327515780,6.516919,6.50935,50.969172,0.000000
1327515840,6.512579,6.50580,50.969172,0.000000
1327515900,6.508283,6.50275,50.969172,0.000000
1327515960,6.504033,6.50020,50.969172,0.000000
1327516020,6.499826,6.49390,50.969172,0.000000
1327516080,6.495663,6.49180,50.969172,0.000000
1327516140,6.491543,6.48825,50.969172,0.000000
1327516200,6.486552,6.48475,50.764885,0.000000
1327516260,6.481613,6.48125,50.764885,0.000000
1327516320,6.476725,6.47775,50.764885,0.000000
1327516440,6.471887,6.47425,50.764885,0.000000
1327516500,6.467100,6.46930,50.764885,0.000000
1327516560,6.462362,6.46520,50.764885,0.000000
1327516620,6.457673,6.46020,50.764885,0.000000
1327516740,6.453032,6.45395,50.764885,0.000000
1327516800,6.448439,6.44720,50.764885,0.000000
1327516860,6.443894,6.44290,50.764885,0.000000
1327516920,6.439395,6.43610,50.764885,0.000000
1327516980,6.434943,6.43160,50.764885,0.000000
1327517040,6.430537,6.42710,50.764885,0.000000
1327517160,6.426177,6.42260,50.764885,0.000000
1327527060,6.425000,6.41965,51.483372,36.046512
1327527420,6.423836,6.41670,51.483372,36.046512
1327588380,6.422278,6.41355,51.385640,31.395349
1327588440,6.420737,6.41040,51.385640,31.395349
1327588500,6.419212,6.40725,51.385640,31.395349
1327588560,6.417702,6.40410,51.385640,31.764706
1327588620,6.416208,6.40145,51.385640,87.096774
1327588680,6.414729,6.39830,51.385640,87.096774
1327588740,6.413265,6.39615,51.385640,87.096774
1327588800,6.411817,6.39125,51.385640,87.096774
1327588920,6.410383,6.38635,51.385640,87.096774
1327588980,6.408964,6.38145,51.385640,87.096774
1327589820,6.407560,6.37655,51.385640,87.096774
1327613340,6.402532,6.36940,50.474404,0.000000
1327613580,6.399273,6.36310,50.887739,42.500000
1327613640,6.398270,6.36100,51.415120,97.500000
1327614000,6.396268,6.35900,51.164131,72.500000
1327618980,6.387217,6.35400,49.465342,0.000000
1327629480,6.361093,6.34050,45.757161,0.000000
1327629540,6.357751,6.33815,50.635863,88.844622
1327662240,6.344045,6.33065,48.606474,47.808765
1327662300,6.330480,6.32315,48.606474,47.808765
1327670640,6.324521,6.31985,50.058963,77.290837
1327670700,6.318623,6.31705,50.058963,77.290837
1327670760,6.312786,6.31425,50.058963,77.290837
1327670820,6.307008,6.31145,50.058963,77.290837
1327670880,6.301290,6.30865,50.058963,77.290837
1327670940,6.295629,6.30160,50.058963,77.290837
1327671000,6.290027,6.29455,50.058963,77.290837
1327671120,6.284482,6.28750,50.058963,77.290837
1327671180,6.278993,6.28045,50.058963,77.290837
1327671240,6.273561,6.27340,50.058963,77.600000
1327671300,6.268183,6.27110,50.058963,77.600000
1327671360,6.262861,6.26880,50.058963,77.600000
1327671420,6.257593,6.26650,50.058963,77.600000
1327671480,6.252379,6.25970,50.058963,77.600000
1327671540,6.247218,6.25290,50.058963,77.600000
1327671600,6.242110,6.24610,50.058963,77.600000
1327671660,6.237053,6.23930,50.058963,77.600000
1327672980,6.232753,6.23585,50.203932,80.400000
1327673040,6.228497,6.23240,50.203932,80.400000
1327673100,6.224284,6.22695,50.203932,80.400000
1327673160,6.220114,6.22150,50.203932,80.400000
1327680240,6.216188,6.21865,50.246032,81.200000
1327680720,6.212805,6.21705,50.351498,83.200000
1327680840,6.209456,6.21645,50.351498,86.666667
1327723440,6.196383,6.21100,48.343438,49.775785
1327806840,6.193300,6.21045,50.353832,93.721973
1327811160,6.190250,6.20990,50.353832,87.500000
1327811460,6.187330,6.20940,50.373739,100.000000
1327863960,6.178407,6.20590,49.184509,39.393939
1327878420,6.171585,6.20340,49.583251,59.595960
1327927200,6.162822,6.19990,49.195282,39.393939
1327937220,6.156963,6.19780,49.748524,67.676768
1327944420,6.151163,6.19570,49.748524,67.676768
1327945260,6.145422,6.19360,49.748524,67.676768
1327945440,6.139739,6.19150,49.748524,67.676768
1327945620,6.134114,6.18940,49.748524,67.676768
1327953180,6.128547,6.18730,49.748524,67.676768
1327953240,6.123035,6.18520,49.748524,67.676768
1327988580,6.118785,6.18370,49.990253,79.797980
1327997700,6.113373,6.18160,49.749735,67.676768
1327997760,6.108015,6.17950,49.749735,67.676768
1327997820,6.102712,6.17745,49.749735,67.676768
1327997880,6.097463,6.17540,49.749735,67.676768
1327997940,6.092267,6.17335,49.749735,67.676768
1327998000,6.087123,6.17130,49.749735,67.676768
1327998060,6.082032,6.16925,49.749735,67.676768
1327998120,6.076992,6.16720,49.749735,67.676768
1327998180,6.072003,6.16515,49.749735,67.676768
1327998240,6.067065,6.16310,49.749735,67.676768
1327998300,6.062177,6.16105,49.749735,67.676768
1327998360,6.057338,6.15900,49.749735,67.676768
1327998420,6.052548,6.15695,49.749735,67.676768
1327998480,6.047807,6.15490,49.749735,67.676768
1327998540,6.043113,6.15285,49.749735,67.676768
1327998600,6.038467,6.15080,49.749735,46.666667
1327998660,6.033868,6.14865,49.749735,46.666667
1327998720,6.029316,6.14505,49.749735,46.666667
1327998780,6.024810,6.14285,49.749735,70.000000
1327998840,6.020349,6.14065,49.749735,70.000000
1327998900,6.015933,6.13605,49.749735,70.000000
1327998960,6.011562,6.13145,49.749735,0.000000
1327999020,6.007235,6.12685,49.749735,0.000000
1327999080,6.002951,6.12225,49.749735,0.000000
1327999140,5.998711,6.11765,49.749735,0.000000
1327999200,5.994514,6.11305,49.749735,0.000000
1327999980,5.990359,6.10845,49.749735,0.000000
1328000040,5.986246,6.10385,49.749735,0.000000
1328018520,5.984881,6.10060,50.367978,100.000000
1328021400,5.983529,6.09735,50.367978,100.000000
1328025360,5.982191,6.09410,50.367978,100.000000
1328031420,5.980867,6.09085,50.367978,100.000000
1328031480,5.981058,6.08835,50.711695,100.000000
1328031540,5.982951,6.08670,51.097443,100.000000
1328031600,5.985326,6.08530,51.210315,100.000000
1328035440,5.985473,6.08530,50.692909,65.625000
1328035500,5.981111,6.08305,49.661431,0.000000
1328036700,5.959266,6.06655,46.002948,0.000000
1328037060,5.959674,6.06895,50.600880,90.909091
1328037780,5.953067,6.06045,49.259551,61.983471
1328101560,5.948731,6.05710,49.680871,71.074380
1328106900,5.949144,6.05610,50.562261,90.495868
1328128680,5.945047,6.05335,49.724164,71.900826
1328131140,5.945197,6.04815,50.493897,89.256198
1328132460,5.945646,6.04735,50.548249,90.495868
1328133960,5.944988,6.04600,50.344567,85.950413
1328134020,5.941035,6.04370,49.740265,72.314050
1328134080,5.940424,6.04305,50.339353,85.950413
1328142720,5.940920,6.04265,50.536871,90.495868
1328157720,5.940410,6.04070,50.353887,86.363636
1328157900,5.939906,6.03875,50.353887,86.363636
1328166000,5.942108,6.03845,50.839332,97.520661
1328187240,5.944289,6.03475,50.839332,97.520661
1328187360,5.946447,6.03105,50.839332,97.520661
1328187480,5.948584,6.02735,50.839332,97.520661
1328187540,5.950699,6.02365,50.839332,97.520661
1328187600,5.952793,6.01995,50.839332,97.520661
1328187660,5.954866,6.01650,50.839332,97.520661
1328187720,5.956918,6.01455,50.839332,97.520661
1328187780,5.958949,6.01260,50.839332,97.520661
1328187840,5.960960,6.00865,50.839332,97.520661
1328187900,5.962951,6.00470,50.839332,97.520661
1328187960,5.965022,6.00405,50.858137,97.933884
1328188020,5.967071,6.00340,50.858137,97.933884
1328188080,5.969101,6.00285,50.858137,98.750000
1328188140,5.971610,6.00255,50.953369,100.000000
1328188200,5.973593,5.99955,50.854323,97.933884
1328188260,5.976357,5.99685,51.007463,100.000000
1328188320,5.978893,5.99405,50.967559,97.894737
1328188380,5.980704,5.99345,50.827689,87.671233
1328188440,5.982496,5.99285,50.827689,87.323944
1328188500,5.984271,5.99320,50.827689,87.323944
1328188620,5.987027,5.99435,51.022611,100.000000
1328188680,5.988756,5.99100,50.820145,85.915493
1328188740,5.990468,5.98785,50.820145,85.915493
1328188800,5.992162,5.98615,50.820145,85.915493
1328188860,5.993840,5.98495,50.820145,73.684211
1328188920,5.995500,5.98575,50.820145,72.972973
1328188980,5.997144,5.98480,50.820145,72.972973
1328189040,5.998772,5.98385,50.820145,72.972973
1328189100,6.000383,5.98290,50.820145,0.000000
1328190060,6.002877,5.98215,51.002292,90.000000
1328191740,6.005346,5.98090,51.002292,90.000000
1328197860,6.007791,5.97965,51.002292,90.000000
1328197920,6.010211,5.97840,51.002292,90.000000
1328199180,6.012706,5.97710,51.022855,100.000000
1328200200,6.011580,5.97400,50.259693,0.000000
1328205840,6.013962,5.97265,50.976169,97.222222
1328206200,6.016420,5.97395,50.996438,100.000000
1328206920,6.018853,5.97275,50.996438,100.000000
1328207040,6.021262,5.97155,50.996438,100.000000
1328210580,6.023047,5.97005,50.868337,83.333333
1328211120,6.024814,5.96830,50.868337,83.333333
1328212800,6.026564,5.96790,50.868337,83.333333
1328212860,6.028296,5.96615,50.868337,83.333333
1328212920,6.030011,5.96440,50.868337,83.333333
1328212980,6.031708,5.96265,50.868337,83.333333
1328213100,6.032390,5.96030,50.649813,55.555556
1328216160,6.033066,5.95805,50.649813,55.555556
1328219520,6.035332,5.95660,50.990073,100.000000
1328219640,6.037575,5.95515,50.990073,100.000000
1328221680,6.039995,5.95380,51.032700,100.000000
1328224200,6.040495,5.95150,50.612394,50.000000
1328224260,6.040590,5.94900,50.524350,39.473684
1328225820,6.042980,5.94765,51.016771,100.000000
1328229480,6.045446,5.94780,51.038065,100.000000
1328230200,6.047987,5.94510,51.059447,100.000000
1328232480,6.050603,5.94245,51.080917,100.000000
1328232540,6.053192,5.93980,51.080917,100.000000
1328233560,6.053060,5.93580,50.476983,34.146341
1328235420,6.055725,5.93320,51.079807,100.000000
1328235600,6.058463,5.93065,51.101172,100.000000
1328235840,6.061372,5.92815,51.144060,100.000000
1328245380,6.060760,5.92385,50.367098,22.222222
1328260860,6.063048,5.92100,50.987140,86.666667
1328265000,6.062419,5.91675,50.354917,22.222222
1328265060,6.061796,5.91630,50.354917,0.000000
1328265120,6.063873,5.91720,50.927147,77.142857
1328265180,6.065930,5.91810,50.927147,77.142857
1328265240,6.067967,5.91900,50.927147,77.142857
1328265300,6.069983,5.91990,50.927147,77.142857
1328265360,6.071979,5.92080,50.927147,77.142857
1328268240,6.070562,5.92000,50.180307,0.000000
1328273220,6.071854,5.92055,50.756659,64.285714
1328273580,6.073132,5.92110,50.756659,64.285714
1328275260,6.074398,5.92210,50.756659,64.285714
1328275320,6.075651,5.92310,50.756659,64.285714
1328285820,6.076792,5.92405,50.734480,61.904762
1328285880,6.077921,5.92500,50.734480,61.904762
1328286360,6.076545,5.92470,50.180783,2.380952
1328287800,6.078675,5.92615,50.934230,85.714286
1328300040,6.080883,5.92765,50.955529,88.095238
1328323080,6.083567,5.92940,51.062278,100.000000
1328323200,6.086424,5.93125,51.105062,100.000000
1328335920,6.085064,5.93100,50.179185,4.545455
1328344620,6.083816,5.93080,50.200774,6.818182
1328344680,6.082581,5.93060,50.200774,6.818182
1328344800,6.081458,5.93045,50.222562,9.090909
1328348100,6.084635,5.93245,51.146272,100.000000
1328361900,6.083293,5.93065,50.167135,4.255319
1328361960,6.081863,5.92880,50.145695,2.127660
1328362080,6.080449,5.92715,50.145695,2.127660
1328362260,6.079048,5.92550,50.145695,2.127660
1328362320,6.077661,5.92385,50.145695,2.127660
1328364180,6.081674,5.92490,51.292541,100.000000
1328365740,6.085845,5.92605,51.334213,100.000000
1328391540,6.084391,5.92440,50.127361,1.754386
1328395740,6.082951,5.92275,50.127361,1.754386
1328401260,6.081426,5.92105,50.106114,0.000000
1328401440,6.079916,5.91935,50.106114,0.000000
1328401500,6.078421,5.91765,50.106114,0.000000
1328401680,6.076841,5.91590,50.084563,0.000000
