Timestamp,MA10,RSI30,RSI10,%K10
1325864220,6.645,69.9727210304201,52.181185501036,4.65116279069778
1325867820,6.638,67.4959898580385,46.390480487201,0.0
1325872740,6.613,67.4959898580385,46.390480487201,0.0
1325872800,6.588,67.4959898580385,46.390480487201,0.0
1325875320,6.563,67.4959898580385,46.390480487201,0.0
1325881080,6.528,64.5869773691826,39.0514012716487,0.0
1325881140,6.475,61.8302618116937,33.2131788177704,0.0
1325881260,6.395,59.2156526769455,28.4819754619148,0.0
1325881320,6.319,56.7338283573043,24.58994508728,0.0
1325960040,6.349,67.8761434787566,65.9495527892387,100.0
1326032400,6.39,68.9114309780623,68.3597602320184,100.0
1326065460,6.45,69.914461924813,70.6667677728239,100.0
1326084000,6.5,67.6563502154806,65.3707412853429,90.0
1326110640,6.55,67.6563502154806,65.3707412853429,90.0
1326110760,6.6,67.6563502154806,65.3707412853429,90.0
1326110820,6.66,67.6563502154806,65.3707412853429,90.0
1326110880,6.73,67.6563502154806,65.3707412853429,90.0
1326110940,6.81,67.6563502154806,65.3707412853429,90.0
1326111300,6.86,58.4082573077341,41.795040670987,0.0
1326111360,6.83,58.4082573077341,41.795040670987,0.0
1326111420,6.79,58.4082573077341,41.795040670987,0.0
1326111480,6.74,58.4082573077341,41.795040670987,0.0
1326111540,6.7,58.4082573077341,41.795040670987,0.0
1326111600,6.66,58.4082573077341,41.795040670987,0.0
1326111840,6.62,58.4082573077341,41.795040670987,0.0
1326115560,6.588,59.8015604188271,49.4223639583647,20.0
1326115620,6.558,60.1468349722583,51.1987628578464,24.9999999999999
1326115680,6.528,60.1468349722583,51.1987628578464,100.0
1326115980,6.535,59.3288244443739,48.0720983199689,70.0000000000005
1326117480,6.535,57.4430756388942,41.5013044373332,0.0
1326119580,6.545,59.3523937403204,51.930559377087,100.0
1326122760,6.555,59.3523937403204,51.930559377087,100.0
1326122820,6.565,59.3523937403204,51.930559377087,100.0
1326122880,6.575,59.3523937403204,51.930559377087,100.0
1326123780,6.585,59.3523937403204,51.930559377087,100.0
1326124560,6.587,59.3523937403204,51.930559377087,100.0
1326124680,6.587,59.3523937403204,51.930559377087,100.0
1326124800,6.587,59.3523937403204,51.930559377087,100.0
1326124980,6.59,59.3523937403204,51.930559377087,100.0
1326125040,6.6,59.3523937403204,51.930559377087,
1326125160,6.6,59.3523937403204,51.930559377087,
1326129120,6.576,51.3277246009667,21.972017382611,0.0
1326130020,6.554,51.8884883229818,25.9286365993815,8.33333333333318
1326132180,6.543,54.8482631183495,43.4518102304393,54.1666666666668
1326132300,6.531,54.5327642910993,42.4377138989288,50.0000000000002
1326138120,6.506,50.6171561701697,31.7383764068071,0.0
1326138240,6.469,47.3692787464768,25.2175435311275,0.0
1326149820,6.439,49.3312042912932,34.0057231030088,18.9189189189188
1326189360,6.403,47.7527990991137,30.5828708928023,2.70270270270265
1326189420,6.367,47.7527990991137,30.5828708928023,2.70270270270265
1326189480,6.331,47.7527990991137,30.5828708928023,3.84615384615377
1326189540,6.319,47.7527990991137,30.5828708928023,3.84615384615377
1326189600,6.305,47.7527990991137,30.5828708928023,3.84615384615377
1326192120,6.296,52.5492989237888,52.2762388325555,68.0
1326200400,6.302,56.1898525228851,63.3971580095735,100.0
1326200460,6.321,56.1898525228851,63.3971580095735,100.0
1326200520,6.352,56.1898525228851,63.3971580095735,100.0
1326200580,6.376,56.1898525228851,63.3971580095735,100.0
1326200640,6.406,56.1898525228851,63.3971580095735,100.0
1326200700,6.436,56.1898525228851,63.3971580095735,100.0
1326201000,6.466,56.1898525228851,63.3971580095735,100.0
1326201060,6.496,56.1898525228851,63.3971580095735,100.0
1326201120,6.526,56.1898525228851,63.3971580095735,100.0
1326201360,6.54,56.1898525228851,63.3971580095735,
1326207300,6.541,56.5242602537003,65.0648487543957,100.0
1326207600,6.542,56.5242602537003,65.0648487543957,100.0
1326208620,6.543,56.5242602537003,65.0648487543957,100.0
1326208860,6.559,61.4150657119549,81.9688169019991,100.0
1326208920,6.575,61.4150657119549,81.9688169019991,100.0
1326208980,6.591,61.4150657119549,81.9688169019991,100.0
1326209040,6.607,61.4150657119549,81.9688169019991,100.0
1326210060,6.608,54.4058126955592,47.1765752754906,6.24999999999986
1326210240,6.609,54.4058126955592,47.1765752754906,6.24999999999986
1326219120,6.665,68.5086397598357,81.9185201631434,100.0
1326219180,6.72,68.5086397598357,81.9185201631434,100.0
1326219240,6.775,68.5086397598357,81.9185201631434,100.0
1326219300,6.83,68.5086397598357,81.9185201631434,100.0
1326236220,6.874,69.2995581194767,83.1471688110982,100.0
1326265500,6.918,69.2995581194767,83.1471688110982,100.0
1326265560,6.962,69.2995581194767,83.1471688110982,100.0
1326265620,7.006,69.2995581194767,83.1471688110982,100.0
1326265680,7.065,69.2995581194767,83.1471688110982,100.0
1326265740,7.124,69.2995581194767,83.1471688110982,100.0
1326265800,7.128,69.2995581194767,83.1471688110982,100.0
1326265860,7.132,69.2995581194767,83.1471688110982,100.0
1326265920,7.136,69.2995581194767,83.1471688110982,100.0
1326265980,7.14,69.2995581194767,83.1471688110982,
1326266040,7.14,69.2995581194767,83.1471688110982,
1326266100,7.14,69.2995581194767,83.1471688110982,
1326266160,7.14,69.2995581194767,83.1471688110982,
1326266220,7.14,69.2995581194767,83.1471688110982,
1326266340,7.14,69.2995581194767,83.1471688110982,
1326266400,7.14,69.2995581194767,83.1471688110982,
1326269520,7.051,35.334143122754,9.07806876207898,0.0
1326269580,6.962,35.334143122754,9.07806876207898,0.0
1326275160,6.948,55.1555011228409,52.811419502911,84.2696629213483
1326285300,6.954,58.651788238224,58.6977427958815,100.0
1326285360,6.96,58.651788238224,58.6977427958815,100.0
1326285420,6.966,58.651788238224,58.6977427958815,100.0
1326285480,6.972,58.651788238224,58.6977427958815,100.0
1326285540,6.978,58.651788238224,58.6977427958815,100.0
1326285660,6.984,58.651788238224,58.6977427958815,100.0
1326285720,6.99,58.651788238224,58.6977427958815,100.0
1326285780,7.085,58.651788238224,58.6977427958815,100.0
1326285840,7.18,58.651788238224,58.6977427958815,100.0
1326285900,7.2,58.651788238224,58.6977427958815,
1326285960,7.2,58.651788238224,58.6977427958815,
1326286020,7.2,58.651788238224,58.6977427958815,
1326286080,7.2,58.651788238224,58.6977427958815,
1326286140,7.2,58.651788238224,58.6977427958815,
1326286200,7.2,58.651788238224,58.6977427958815,
1326286260,7.2,58.651788238224,58.6977427958815,
1326286320,7.2,58.651788238224,58.6977427958815,
1326286440,7.2,58.651788238224,58.6977427958815,
1326286500,7.2,58.651788238224,58.6977427958815,
1326286560,7.2,58.651788238224,58.6977427958815,
1326286620,7.2,58.651788238224,58.6977427958815,
1326286680,7.2,58.651788238224,58.6977427958815,
1326286740,7.2,58.651788238224,58.6977427958815,
1326290280,7.201,59.0003525728669,61.4131724655695,100.0
1326290340,7.202,59.0003525728669,61.4131724655695,100.0
1326291900,7.215,63.0052722578742,80.4525136785937,100.0
1326294120,7.185,46.2561051100532,27.1384170213324,0.0
1326307140,7.165,49.4866606034787,37.7907856880182,23.2558139534883
1326316320,7.145,49.4866606034787,37.7907856880182,23.2558139534883
1326316500,7.125,49.4866606034787,37.7907856880182,23.2558139534883
1326337440,7.1,47.893127671814,34.3466918496906,11.6279069767442
1326363480,7.11,57.7459846230143,61.5800567130677,93.0232558139534
1326372780,7.12,57.7459846230143,61.5800567130677,93.0232558139534
1326375600,7.124,56.1235733334139,57.3820989789556,81.3953488372093
1326375660,7.128,56.1235733334139,57.3820989789556,81.3953488372093
1326375720,7.133,59.3048516574373,65.0334639367127,100.0
1326378120,7.179,58.6283205521423,63.0970419950999,95.3488372093024
1326378720,7.159,44.0672127857776,32.754585498093,0.0
1326382260,7.129,42.1341054451584,29.9015636274428,0.0
1326382440,7.089,40.3050651570113,27.2630190793065,0.0
1326391080,7.129,55.3449521549573,58.0849267513481,96.1538461538461
1326391980,7.05,42.8396478938321,38.0304534274769,0.0
1326420000,7.0,47.1078905621166,45.2779257915414,33.3333333333333
1326430500,6.945,45.8856509257938,43.3360687520159,21.8390804597702
1326456180,6.89,45.8856509257937,43.3360687520159,21.8390804597702
1326459780,6.822,45.8856509257937,43.3360687520159,22.3529411764706
1326460620,6.756,45.8856509257937,43.3360687520159,22.6190476190477
1326461640,6.775,50.1787266995835,52.3658479218224,57.1428571428572
1326461700,6.787,47.875464925453,47.441617885954,36.904761904762
1326463380,6.827,50.3706846111808,52.676947364028,58.3333333333334
1326463440,6.817,53.5644839764966,58.9821609329451,100.0
1326463500,6.901,54.7689357096187,61.275310969434,100.0
1326463560,6.907,48.4047033880701,46.9766515456065,24.6153846153847
1326463620,6.973,54.0419900438336,58.0700690892729,100.0
1326464760,6.993,48.9517388628829,47.8389106723605,30.3030303030303
1326464880,7.013,48.9517388628829,47.8389106723605,30.3030303030303
1326465060,7.033,48.9517388628829,47.8389106723605,14.8148148148148
1326474660,7.024,48.9517388628829,47.8389106723605,14.8148148148148
1326474720,7.032,48.9517388628829,47.8389106723605,8.00000000000001
1326474780,7.022,48.9517388628829,47.8389106723605,8.00000000000001
1326474900,6.987,48.9517388628829,47.8389106723605,8.00000000000001
1326474960,6.942,48.9517388628829,47.8389106723605,8.00000000000001
1326475020,6.946,48.9517388628829,47.8389106723605,0.0
1326475380,6.89,47.6285355241917,43.5349337161337,0.0
1326475440,6.89,49.0531554425351,48.6664686252983,100.0
1326484320,6.87,46.4395185318952,40.4894214571783,0.0
1326485100,6.905,53.4894617826282,60.6775918069476,100.0
1326485160,6.94,53.4894617826282,60.6775918069476,100.0
1326485220,6.975,53.4894617826282,60.6775918069476,100.0
1326485280,7.01,53.4894617826282,60.6775918069476,100.0
1326485700,7.054,54.6091127707867,63.7450580013387,100.0
1326486720,7.098,54.6091127707867,63.7450580013387,100.0
1326486840,7.08,46.3783145021512,38.3211477309557,3.12499999999993
1326499020,7.06,45.0197121440075,35.2939349104087,0.0
1326501660,7.02,43.9108158805259,32.8883392363567,0.0
1326501780,7.0,43.9108158805259,32.8883392363567,0.0
1326502620,6.925,43.9108158805259,32.8883392363567,0.0
1326502740,6.85,43.9108158805259,32.8883392363567,0.0
1326503280,6.775,43.9108158805259,32.8883392363567,0.0
1326503340,6.69,42.6657735583143,29.4849585633929,0.0
1326573720,6.586,41.4499790424701,26.4443596848186,0.0
1326573780,6.482,41.4499790424701,26.4443596848186,0.0
1326573840,6.44,41.4499790424701,26.4443596848186,0.0
1326573900,6.41,41.4499790424701,26.4443596848186,0.0
1326623100,6.475,54.1643734941466,68.5121833604634,100.0
1326623220,6.54,54.1643734941466,68.5121833604634,100.0
1326623280,6.605,54.1643734941466,68.5121833604634,100.0
1326623340,6.67,54.1643734941466,68.5121833604634,100.0
1326623400,6.735,54.1643734941466,68.5121833604634,100.0
1326729000,6.715,42.0682970768984,32.8990748780389,0.0
1326729060,6.705,42.0682970768984,32.8990748780389,0.0
1326729120,6.695,42.0682970768984,32.8990748780389,0.0
1326735900,6.775,53.0620011456036,59.9520019456433,94.7368421052631
1326735960,6.855,53.0620011456036,59.9520019456433,94.7368421052631
1326736080,6.85,53.0620011456036,59.9520019456433,94.7368421052631
1326736140,6.845,53.0620011456036,59.9520019456433,94.7368421052631
1326801900,6.78,46.3469317657332,42.5293801238621,31.578947368421
1326801960,6.715,46.3469317657332,42.5293801238621,31.578947368421
1326809760,6.69,50.7899297770479,53.6222355443718,77.7777777777778
1326812640,6.76,50.7899297770479,53.6222355443718,77.7777777777778
1326839580,6.78,45.7248071393542,41.3156613504791,22.2222222222223
1326839640,6.78,43.9126925057222,37.4914492704672,0.0
1326839700,6.67,42.1832846189285,33.9952002747617,0.0
1326839760,6.56,42.1832846189285,33.9952002747617,0.0
1326839880,6.45,42.1832846189285,33.9952002747617,0.0
1326839940,6.34,42.1832846189285,33.9952002747617,0.0
1326840000,6.29,42.1832846189285,33.9952002747617,0.0
1326840060,6.24,42.1832846189285,33.9952002747617,0.0
1326840120,6.15,42.1832846189285,33.9952002747617,0.0
1326840180,6.06,42.1832846189285,33.9952002747617,0.0
1326840240,6.02,42.1832846189285,33.9952002747617,0.0
1326840300,6.0,42.1832846189285,33.9952002747617,0.0
1326840360,6.0,42.1832846189285,33.9952002747617,
1326840420,6.0,42.1832846189285,33.9952002747617,
1326840480,6.0,42.1832846189285,33.9952002747617,
1326840540,6.0,42.1832846189285,33.9952002747617,
1326840660,6.0,42.1832846189285,33.9952002747617,
1326840960,6.0,42.1832846189285,33.9952002747617,
1326841140,6.0,42.1832846189285,33.9952002747617,
1326841320,6.0,42.1832846189285,33.9952002747617,
1326849300,5.999,42.0309267247721,32.9709492409594,0.0
1326849360,5.998,42.0309267247721,32.9709492409594,0.0
1326849420,5.997,42.0309267247721,32.9709492409594,0.0
1326849480,5.996,42.0309267247721,32.9709492409594,0.0
1326849600,5.995,42.0309267247721,32.9709492409594,0.0
1326849660,5.994,42.0309267247721,32.9709492409594,0.0
1326849720,5.993,42.0309267247721,32.9709492409594,0.0
1326849780,5.992,42.0309267247721,32.9709492409594,0.0
1326849840,5.991,42.0309267247721,32.9709492409594,0.0
1326849900,5.99,42.0309267247721,32.9709492409594,
1326849960,5.99,42.0309267247721,32.9709492409594,
1326850020,5.99,42.0309267247721,32.9709492409594,
1326850080,5.99,42.0309267247721,32.9709492409594,
1326850140,5.99,42.0309267247721,32.9709492409594,
1326850200,5.992,42.6962961688901,46.9457047956076,100.0
1326850260,6.023,51.1131503922798,87.8287195407215,100.0
1326857400,6.026,44.5738596955115,48.0809417386538,9.67741935483852
1326857580,6.029,44.5738596955115,48.0809417386538,9.67741935483852
1326875280,6.08,55.1099169624268,73.4809079862564,100.0
1326875340,6.131,55.1099169624268,73.4809079862564,100.0
1326875400,6.182,55.1099169624268,73.4809079862564,100.0
1326875460,6.233,55.1099169624268,73.4809079862564,100.0
1326875580,6.284,55.1099169624268,73.4809079862564,100.0
1326875640,6.335,55.1099169624268,73.4809079862564,100.0
1326875700,6.384,55.1099169624268,73.4809079862564,100.0
1326875760,6.404,55.1099169624268,73.4809079862564,100.0
1326875820,6.452,55.1099169624268,73.4809079862564,100.0
1326875880,6.5,55.1099169624268,73.4809079862564,
1326875940,6.5,55.1099169624268,73.4809079862564,
1326876000,6.5,55.1099169624268,73.4809079862564,
1326876060,6.5,55.1099169624268,73.4809079862564,
1326876120,6.5,55.1099169624268,73.4809079862564,
1326877020,6.5,55.1099169624268,73.4809079862564,
1326893160,6.45,41.45904486456,21.144813270025,0.0
1326897600,6.4,41.45904486456,21.144813270025,0.0
1326898080,6.46,63.0230968816645,73.1280632977178,100.0
1326953520,6.362,40.7299259512834,35.6358037510945,0.0
1326966660,6.412,55.859773408268,58.0307784435442,93.6708860759494
1326967560,6.381,48.8060375926467,47.8965391746239,42.4050632911393
1326967620,6.35,48.8060375926467,47.8965391746239,42.4050632911393
1326970860,6.309,48.0051540258875,46.6547201516199,36.0759493670886
1326993120,6.359,54.9623772824859,57.7346604347526,93.6708860759494
1326997680,6.324,48.6697045701354,47.4961873119694,39.873417721519
1326997740,6.339,48.6697045701354,47.4961873119693,39.873417721519
1326997800,6.34,47.7069688564345,45.8430968586985,31.0126582278481
1326997860,6.231,47.7069688564345,45.8430968586985,33.1081081081081
1327000860,6.286,48.1771223055168,46.8223726563216,6.06060606060611
1327015260,6.214,49.8109129587057,50.3161255859847,27.2727272727273
1327015380,6.223,49.8109129587057,50.3161255859847,27.2727272727273
1327015500,6.226,49.3353461560189,49.1764856517146,21.2121212121212
1327045320,6.307,54.4356191381489,60.4553092246257,89.8989898989899
1327057260,6.297,54.4356191381489,60.4553092246257,100.0
1327057440,6.372,54.4356191381489,60.4553092246257,100.0
1327059300,6.447,54.4356191381489,60.4553092246257,100.0
1327059360,6.536,54.4356191381489,60.4553092246257,100.0
1327059420,6.62,53.9624057528146,58.8295975198341,93.9759036144578
1327063080,6.668,51.199813799355,49.8862748212897,48.5294117647058
1327063140,6.695,51.199813799355,49.8862748212897,48.5294117647058
1327073520,6.762,54.5219150035365,59.9167160448565,100.0
1327073580,6.835,54.5219150035365,59.9167160448565,100.0
1327176180,6.775,48.7506422470352,42.7505473432657,0.0
1327176240,6.715,48.7506422470352,42.7505473432657,0.0
1327179300,6.653,48.5813126416336,42.2902932172634,0.0
1327180140,6.591,48.5813126416336,42.2902932172634,0.0
1327182060,6.578,52.8730622262343,56.466515314472,73.1343283582089
1327218120,6.572,53.0385675226922,56.9461548694994,76.1194029850746
1327218180,6.596,53.0385675226922,56.9461548694994,76.1194029850746
1327218720,6.569,48.4000891968025,42.2808666795526,0.0
1327242180,6.502,48.4000891968025,42.2808666795526,0.0
1327244520,6.416,46.769384440114,37.8031870430758,0.0
1327244580,6.389,46.2602203351002,36.4487858036646,0.0
1327247400,6.442,53.2763117124612,58.4844435349203,100.0
1327265700,6.493,52.9189534211898,57.3791346658782,95.0
1327311300,6.515,50.3842576561891,49.7977503338942,58.75
1327316280,6.478,49.5378549394749,47.3982736420797,46.25
1327319880,6.399,46.3181460933254,39.0381369676589,0.0
1327331520,6.355,49.3008580997381,47.9617210820282,42.1686746987951
1327332000,6.362,49.3008580997381,47.9617210820282,42.1686746987951
1327332060,6.369,49.3008580997381,47.9617210820282,42.1686746987951
1327334880,6.4,49.742486047164,49.4128166688466,48.1927710843374
1327335120,6.447,50.6322051621445,52.3646379110811,60.2409638554217
1327336380,6.414,50.6322051621445,52.3646379110811,63.2911392405063
1327340040,6.385,50.6322051621445,52.3646379110811,100.0
1327340520,6.387,50.8249560742945,53.1151956892307,100.0
1327342740,6.399,50.8249560742945,53.1151956892307,100.0
1327371660,6.451,50.8249560742945,53.1151956892307,100.0
1327392240,6.416,45.6902098469971,34.0056162740328,0.0
1327395300,6.431,50.6495407679861,52.3291548148602,96.1538461538462
1327398300,6.446,50.6495407679861,52.3291548148602,96.1538461538462
1327398420,6.456,50.6495407679861,52.3291548148602,96.1538461538462
1327398780,6.461,51.1434391761261,54.0781717319745,100.0
1327401960,6.439,48.4355689312829,44.3214048895525,50.909090909091
1327405800,6.444,51.1132119811721,53.6191942993026,100.0
1327405860,6.447,51.1132119811721,53.6191942993026,100.0
1327405920,6.45,51.1132119811721,53.6191942993026,100.0
1327419060,6.455,51.320504924597,54.3930520732033,100.0
1327419840,6.51,51.0963716516031,53.4030269273078,93.1034482758619
1327429260,6.515,51.0963716516031,53.4030269273078,93.1034482758619
1327430400,6.52,51.0963716516031,53.4030269273078,93.1034482758619
1327430460,6.525,51.0963716516031,53.4030269273078,93.1034482758619
1327430520,6.525,51.0963716516031,53.4030269273078,93.1034482758619
1327430580,6.552,51.0963716516031,53.4030269273078,0.0
1327430640,6.552,51.0963716516031,53.4030269273078,0.0
1327482180,6.523,47.2988780424977,34.4138400334888,0.0
1327490640,6.552,54.3225201920638,63.3634438363234,100.0
1327490700,6.579,54.3225201920638,63.3634438363234,100.0
1327490760,6.608,54.3225201920638,63.3634438363234,100.0
1327490820,6.637,54.3225201920638,63.3634438363234,100.0
1327490880,6.666,54.3225201920638,63.3634438363234,100.0
1327490940,6.695,54.3225201920638,63.3634438363234,100.0
1327491180,6.725,54.4507930828987,63.8806777149497,100.0
1327491240,6.756,54.5827332407829,64.4385177319901,100.0
1327491300,6.787,54.5827332407829,64.4385177319901,100.0
1327496400,6.846,54.4140570436931,63.2328495303169,49.9999999999978
1327515600,6.771,43.7777905535084,24.5089856280058,0.0
1327515660,6.696,43.7777905535084,24.5089856280058,0.0
1327515780,6.621,43.7777905535084,24.5089856280058,0.0
1327515840,6.546,43.7777905535084,24.5089856280058,0.0
1327515900,6.471,43.7777905535084,24.5089856280058,0.0
1327515960,6.396,43.7777905535084,24.5089856280058,0.0
1327516020,6.32,43.7777905535084,24.5089856280058,0.0
1327516080,6.243,43.7777905535084,24.5089856280058,0.0
1327516140,6.166,43.7777905535084,24.5089856280058,0.0
1327516200,6.081,42.4447590789178,20.6445379528417,0.0
1327516260,6.072,42.4447590789178,20.6445379528417,0.0
1327516320,6.063,42.4447590789178,20.6445379528417,0.0
1327516440,6.054,42.4447590789178,20.6445379528417,0.0
1327516500,6.045,42.4447590789178,20.6445379528417,0.0
1327516560,6.036,42.4447590789178,20.6445379528417,0.0
1327516620,6.027,42.4447590789178,20.6445379528417,0.0
1327516740,6.018,42.4447590789178,20.6445379528417,0.0
1327516800,6.009,42.4447590789178,20.6445379528417,0.0
1327516860,6.0,42.4447590789178,20.6445379528417,0.0
1327516920,6.0,42.4447590789178,20.6445379528417,
1327516980,6.0,42.4447590789178,20.6445379528417,
1327517040,6.0,42.4447590789178,20.6445379528417,
1327517160,6.0,42.4447590789178,20.6445379528417,
1327527060,6.031,50.7481239503935,76.4805086830113,100.0
1327527420,6.062,50.7481239503935,76.4805086830113,100.0
1327588380,6.089,49.7569098799752,68.7721306608504,87.0967741935484
1327588440,6.116,49.7569098799752,68.7721306608504,87.0967741935484
1327588500,6.143,49.7569098799752,68.7721306608504,87.0967741935484
1327588560,6.17,49.7569098799752,68.7721306608504,87.0967741935484
1327588620,6.197,49.7569098799752,68.7721306608504,87.0967741935484
1327588680,6.224,49.7569098799752,68.7721306608504,87.0967741935484
1327588740,6.251,49.7569098799752,68.7721306608504,87.0967741935484
1327588800,6.278,49.7569098799752,68.7721306608504,0.0
1327588920,6.274,49.7569098799752,68.7721306608504,0.0
1327588980,6.27,49.7569098799752,68.7721306608504,
1327589820,6.27,49.7569098799752,68.7721306608504,
1327613340,6.234,39.6394141825718,17.6765104045738,0.0
1327613580,6.215,45.0933983112548,40.7672178485095,47.2222222222223
1327613640,6.218,51.0184234759826,57.7908247924796,100.0
1327614000,6.211,48.5546701777764,50.4656184745002,74.3589743589744
1327618980,6.134,35.9745057592794,25.4124390380331,0.0
1327629480,5.887,21.7905446363613,10.86186651204,0.0
1327629540,5.863,49.0503642712849,51.4111805439104,89.2
1327662240,5.736,42.0477238513752,41.6805084806973,48.0
1327662300,5.609,42.0477238513752,41.6805084806973,48.0
1327670640,5.556,47.7796475022988,50.0637282380115,77.6
1327670700,5.539,47.7796475022988,50.0637282380115,77.6
1327670760,5.505,47.7796475022988,50.0637282380115,77.6
1327670820,5.449,47.7796475022988,50.0637282380115,80.8333333333333
1327670880,5.403,47.7796475022988,50.0637282380115,86.9955156950673
1327670940,5.427,47.7796475022988,50.0637282380115,86.9955156950673
1327671000,5.621,47.7796475022988,50.0637282380115,71.8446601941748
1327671120,5.592,47.7796475022988,50.0637282380115,100.0
1327671180,5.666,47.7796475022988,50.0637282380115,100.0
1327671240,5.74,47.7796475022988,50.0637282380115,
1327671300,5.74,47.7796475022987,50.0637282380115,
1327671360,5.74,47.7796475022988,50.0637282380115,
1327671420,5.74,47.7796475022987,50.0637282380115,
1327671480,5.74,47.7796475022988,50.0637282380115,
1327671540,5.74,47.7796475022987,50.0637282380115,
1327671600,5.74,47.7796475022988,50.0637282380115,
1327671660,5.74,47.7796475022988,50.0637282380115,
1327672980,5.747,48.6348329265707,53.8283085504069,100.0
1327673040,5.754,48.6348329265707,53.8283085504069,100.0
1327673100,5.761,48.6348329265707,53.8283085504069,100.0
1327673160,5.768,48.6348329265707,53.8283085504069,100.0
1327680240,5.777,48.9086075643682,55.2959148962271,100.0
1327680720,5.791,49.6032957447481,58.9227871865453,100.0
1327680840,5.805,49.6032957447481,58.9227871865453,100.0
1327723440,5.722,38.6834674390682,20.0204529097276,0.0
1327806840,5.737,50.1524886567251,54.0650167146844,100.0
1327811160,5.752,50.1524886567251,54.0650167146844,100.0
1327811460,5.761,50.2540963357328,54.3100238152185,100.0
1327863960,5.71,44.6100534970696,40.0638913438737,39.3939393939394
1327878420,5.679,46.6751963587005,45.3712059725098,59.5959595959596
1327927200,5.628,44.9418192367552,41.3070704867587,39.3939393939394
1327937220,5.603,47.7519607829758,48.4851145391815,67.6767676767677
1327944420,5.573,47.7519607829758,48.4851145391815,67.6767676767677
1327945260,5.543,47.7519607829758,48.4851145391815,67.6767676767677
1327945440,5.61,47.7519607829758,48.4851145391815,46.6666666666667
1327945620,5.579,47.7519607829758,48.4851145391815,46.6666666666667
1327953180,5.548,47.7519607829758,48.4851145391816,46.6666666666667
1327953240,5.516,47.7519607829758,48.4851145391815,100.0
1327988580,5.556,49.161840839857,53.5727812041636,100.0
1327997700,5.564,47.8267635139924,48.2753114509778,70.0
1327997760,5.592,47.8267635139924,48.2753114509778,0.0
1327997820,5.592,47.8267635139924,48.2753114509778,0.0
1327997880,5.592,47.8267635139924,48.2753114509778,0.0
1327997940,5.592,47.8267635139924,48.2753114509778,0.0
1327998000,5.592,47.8267635139924,48.2753114509778,0.0
1327998060,5.592,47.8267635139924,48.2753114509778,0.0
1327998120,5.592,47.8267635139924,48.2753114509778,0.0
1327998180,5.592,47.8267635139924,48.2753114509778,0.0
1327998240,5.58,47.8267635139924,48.2753114509778,
1327998300,5.58,47.8267635139924,48.2753114509778,
1327998360,5.58,47.8267635139924,48.2753114509778,
1327998420,5.58,47.8267635139924,48.2753114509778,
1327998480,5.58,47.8267635139924,48.2753114509778,
1327998540,5.58,47.8267635139924,48.2753114509778,
1327998600,5.58,47.8267635139924,48.2753114509778,
1327998660,5.58,47.8267635139924,48.2753114509778,
1327998720,5.58,47.8267635139924,48.2753114509778,
1327998780,5.58,47.8267635139924,48.2753114509778,
